UserID,Gender,Age,Occupation,ZipCode,RatingCount,AvgRating,StdRating,RatingRange,AgeGroup,Occupation_0,Occupation_1,Occupation_2,Occupation_3,Occupation_4,Occupation_5,Occupation_6,Occupation_7,Occupation_8,Occupation_9,Occupation_10,Occupation_11,Occupation_12,Occupation_13,Occupation_14,Occupation_15,Occupation_16,Occupation_17,Occupation_18,Occupation_19,Occupation_20,GenderMale
3082,F,35,6,45459,370,3.372973,1.150621,4.0,25-35,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3083,F,50,0,97403,99,3.8484848,1.1281521,4.0,45-50,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3084,M,25,16,01581,78,3.7051282,0.8391241,3.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
3085,M,25,4,78703,123,4.1707315,0.83673173,3.0,18-25,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3086,M,18,12,98105,113,4.221239,1.1078818,4.0,<18,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
3087,F,1,1,90802,297,3.9191918,1.0559685,4.0,<18,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3088,F,25,4,87110,50,4.02,0.9365591,4.0,18-25,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3089,M,45,16,93448,53,4.3396225,0.75812006,4.0,35-45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
3090,M,25,2,90004,62,3.6451614,1.2816073,4.0,18-25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3091,F,25,0,19107,64,3.75,0.75592893,4.0,18-25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3092,M,35,15,98108,53,4.018868,0.8658159,3.0,25-35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
3093,F,45,20,89134,179,3.7988827,1.108597,4.0,35-45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
3094,M,35,0,30030,41,3.6585367,1.0151294,4.0,25-35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3095,F,25,3,06810,174,3.8965516,1.0647748,4.0,18-25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3096,F,45,3,38028,197,4.106599,0.79141253,4.0,35-45,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3097,F,25,5,10021,63,3.6349206,1.516592,4.0,18-25,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3098,M,25,4,55112,92,3.3695652,1.1164838,4.0,18-25,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3099,M,25,17,20910,159,3.2830188,1.0319704,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
3100,F,25,6,91423,55,4.2,0.704483,2.0,18-25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3101,M,18,15,91101,270,4.148148,0.7267437,4.0,<18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
3102,M,25,12,34170,34,3.4411764,1.1597067,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
3103,M,25,20,64112,39,4.1282053,1.1045239,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
3104,M,18,17,02118,29,3.8965516,1.1447029,4.0,<18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
3105,M,35,12,98166,120,3.9916666,0.7503034,3.0,25-35,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
3106,M,25,0,33142,68,4.1617646,1.2045969,4.0,18-25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3107,M,25,17,92656,72,3.5555556,1.0054624,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
3108,M,50,6,22039,484,3.6880164,0.87982976,4.0,45-50,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3109,F,25,11,43201,57,3.5263157,1.0873504,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
3110,M,25,0,10002,300,3.6033332,1.0277044,4.0,18-25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3111,M,18,4,56520,124,3.2419355,1.3151461,4.0,<18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3112,M,18,12,98133,213,3.3896713,1.001549,4.0,<18,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
3113,M,25,10,55414,50,3.68,1.132813,4.0,18-25,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
3114,M,18,5,65211,105,3.3428571,1.3288845,4.0,<18,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3115,M,35,17,48323,36,3.4166667,1.0790207,4.0,25-35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
3116,M,25,12,98034,85,3.6352942,0.7691532,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
3117,M,35,0,83704,37,4.2972975,0.7403027,3.0,25-35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3118,M,25,0,77025,570,3.5438597,0.9387232,4.0,18-25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3119,M,45,1,37027,90,3.3777778,1.2770909,4.0,35-45,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3120,M,18,4,55414,37,3.6216216,1.2769614,4.0,<18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3121,M,25,2,32118,271,3.4686346,0.99160063,4.0,18-25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3122,F,25,7,22209,27,3.1111112,1.3681356,4.0,18-25,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3123,M,25,2,90401,155,3.5612903,1.3196018,4.0,18-25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3124,M,25,12,30337,26,3.4230769,0.8566482,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
3125,M,25,7,10025,354,3.7288136,0.97266626,4.0,18-25,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3126,M,25,2,32118,81,3.7654321,0.84070814,3.0,18-25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3127,F,25,0,10003,41,4.121951,0.8716399,3.0,18-25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3128,M,18,2,10012,317,3.5236592,1.2389672,4.0,<18,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3129,M,25,7,21117,503,3.2703776,1.2069095,4.0,18-25,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3130,M,25,7,32835,67,3.6268656,1.098702,4.0,18-25,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3131,F,25,2,90036,77,3.3506494,1.3452277,4.0,18-25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3132,M,35,7,98467,28,3.4642856,0.8380817,3.0,25-35,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3133,M,18,4,33720,21,3.2857144,0.71713716,2.0,<18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3134,M,18,4,55455,101,3.6237624,1.0281194,4.0,<18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3135,M,25,15,12345,123,4.097561,1.0196,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
3136,F,25,4,72801,40,4.1,1.1502508,4.0,18-25,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3137,M,25,11,11217,51,3.4313726,1.4731585,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
3138,M,35,17,46229,212,3.3443396,0.96346337,4.0,25-35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
3139,M,56,13,89128,59,4.118644,0.89220273,4.0,50+,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
3140,F,25,4,78728,323,3.9009287,0.94709384,4.0,18-25,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3141,M,25,14,81679,61,4.114754,0.95040977,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
3142,M,25,20,85719,94,4.074468,0.9971935,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
3143,F,50,16,90272,212,3.3537736,0.87207055,4.0,45-50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3144,F,25,7,85260,35,3.6857142,1.2312459,4.0,18-25,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3145,M,18,4,02138,111,3.7297297,1.0612681,4.0,<18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3146,M,25,0,31605,62,3.7580645,0.7614801,3.0,18-25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3147,M,25,14,49355,211,3.4834123,1.0016462,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
3148,M,18,20,72837,102,3.6960785,0.8179813,4.0,<18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
3149,M,18,4,92602,27,4.111111,0.89155585,3.0,<18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3150,F,25,3,92831,77,3.883117,1.0634357,4.0,18-25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3151,F,25,0,92870,172,4.122093,1.2435472,4.0,18-25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3152,M,18,4,61801,31,3.0,0.8563488,3.0,<18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3153,F,25,4,73160,44,3.6136363,1.0612829,3.0,18-25,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3154,F,25,4,95616,189,3.7619047,0.9954303,4.0,18-25,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3155,M,25,7,55112,85,4.035294,0.82298905,4.0,18-25,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3156,M,35,7,07663,64,3.40625,1.0498488,4.0,25-35,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3157,M,25,12,92880,159,3.5597484,0.7679596,3.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
3158,M,25,15,15217,296,3.9189188,0.89452964,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
3159,F,25,15,15213,238,4.0336137,0.68661433,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
3160,M,25,17,77521,25,4.04,0.8406347,3.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
3161,M,25,7,55408,71,4.1408453,0.8501391,4.0,18-25,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3162,M,25,1,08854-3115,82,2.878049,1.3461444,4.0,18-25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3163,M,18,15,95616,858,3.932401,0.9674271,4.0,<18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
3164,M,18,12,55118,30,3.5,1.0747895,4.0,<18,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
3165,M,35,7,60611,30,3.7,1.3429253,4.0,25-35,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3166,M,18,4,32607,40,3.925,0.82857615,3.0,<18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3167,M,25,2,77056,220,4.0318184,1.2215292,4.0,18-25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3168,F,35,5,94546,30,3.3333333,0.9942363,4.0,25-35,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3169,M,50,0,23518,129,3.7674417,1.4922279,4.0,45-50,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3170,M,25,0,08461,73,3.9041095,0.85251886,3.0,18-25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3171,F,50,3,10128,132,4.181818,0.71854585,3.0,45-50,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3172,M,18,12,55408,108,3.5833333,1.3404212,4.0,<18,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
3173,M,25,12,55317,95,4.1684213,0.93002665,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
3174,F,18,14,10018,87,3.6436782,0.8889112,4.0,<18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
3175,M,35,16,10014,87,4.091954,0.8843889,4.0,25-35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
3176,M,25,17,95129,21,3.3809524,1.2835962,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
3177,F,25,6,94132,61,4.180328,1.0725079,4.0,18-25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3178,F,35,5,44313,212,2.75,1.1555552,4.0,25-35,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3179,F,18,20,02125,25,3.2,1.118034,4.0,<18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
3180,M,25,14,07430,490,2.867347,1.1006389,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
3181,M,25,12,07436,25,4.36,0.9949874,3.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
3182,M,25,12,12866,626,3.0782747,1.2719525,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
3183,M,50,7,60510,111,3.3513513,0.7090153,3.0,45-50,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3184,F,25,18,21214,105,3.8285713,1.1804265,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
3185,M,18,7,55337,90,3.988889,1.1167212,4.0,<18,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3186,M,50,1,92122,37,3.7837837,1.2938988,4.0,45-50,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3187,M,35,12,32935,27,4.3333335,0.9198662,3.0,25-35,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
3188,M,56,13,55344,21,4.2380953,0.83094895,2.0,50+,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
3189,M,25,16,90292,525,3.182857,1.0230602,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
3190,M,1,17,97062,36,3.9444444,0.98399895,4.0,<18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
3191,M,25,12,27707,406,3.1477833,1.0876784,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
3192,M,18,4,02912,150,4.3,0.8493977,4.0,<18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3193,M,25,0,92019,190,3.1473684,1.0023087,4.0,18-25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3194,M,25,15,92648,34,3.735294,0.79042846,3.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
3195,M,18,4,80228,192,3.5,1.166729,4.0,<18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3196,F,18,4,45219,305,3.232787,1.1009448,4.0,<18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3197,F,18,14,94110,136,3.3235295,1.4498141,4.0,<18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
3198,M,25,12,94110,105,4.104762,0.84265846,3.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
3199,M,18,0,57106,100,3.47,0.8698659,4.0,<18,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3200,F,25,1,98144,159,3.7861636,0.95044816,4.0,18-25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3201,M,45,7,35216,446,4.0829597,0.8610557,3.0,35-45,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3202,F,18,4,24060,143,3.4615386,1.0599577,4.0,<18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3203,M,35,0,90254,162,4.0493827,1.0909138,4.0,25-35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3204,M,45,16,80304,48,4.3958335,0.9618153,4.0,35-45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
3205,F,35,16,80304,305,3.4131148,1.2165897,4.0,25-35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
3206,M,18,20,44089,100,3.6,0.77849895,4.0,<18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
3207,M,35,7,60610,99,4.141414,1.1066598,4.0,25-35,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3208,M,25,14,30342,384,3.3229167,0.9694529,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
3209,M,25,0,21555,230,2.0608695,1.1805332,4.0,18-25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3210,F,45,0,02115,149,4.536913,0.8013796,4.0,35-45,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3211,M,50,16,20015,97,4.0515466,0.9395382,4.0,45-50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
3212,F,25,17,11215,26,2.8846154,1.3364707,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
3213,F,25,1,83705,137,3.6861315,1.2111725,4.0,18-25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3214,F,56,7,10019,36,4.25,0.76997215,2.0,50+,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3215,F,50,13,55447,36,3.25,1.1801937,4.0,45-50,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
3216,M,35,1,54481,324,3.324074,0.942581,4.0,25-35,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3217,F,35,0,92630,350,3.862857,0.97448415,4.0,25-35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3218,M,56,6,48070,62,3.467742,0.84383476,3.0,50+,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3219,F,18,4,54302,142,3.7464788,0.8541648,4.0,<18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3220,M,35,7,54016,72,3.7777777,0.8429028,4.0,25-35,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3221,M,25,0,19106,41,4.292683,1.0546067,4.0,18-25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3222,M,35,7,10583,20,3.7,1.3803127,4.0,25-35,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3223,M,25,20,10014,61,3.557377,1.0571122,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
3224,F,25,14,93428,1115,3.7928252,0.8178565,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
3225,M,18,0,15237,21,3.6666667,0.6582806,2.0,<18,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3226,M,35,4,10027,124,4.346774,0.8069249,4.0,25-35,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3227,F,25,14,60657,342,3.7280703,1.0907644,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
3228,M,25,14,05448,156,3.8397436,1.1273537,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
3229,F,56,1,93105,196,3.4030612,1.4661273,4.0,50+,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3230,M,35,16,92630,149,3.9127517,1.0900836,4.0,25-35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
3231,M,25,7,55112,153,4.124183,1.0657358,4.0,18-25,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3232,M,35,12,92821,64,3.0625,0.8705955,3.0,25-35,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
3233,M,50,2,60660,161,4.0869565,0.8169402,3.0,45-50,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3234,F,1,0,90012,21,3.857143,1.1084094,4.0,<18,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3235,M,18,4,87801,37,4.108108,0.93641704,4.0,<18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3236,M,18,15,87111,23,2.9130435,1.0834727,4.0,<18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
3237,M,35,7,05401,78,3.8846154,1.0928429,4.0,25-35,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3238,M,35,7,10069,32,4.46875,0.761339,3.0,25-35,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3239,F,25,12,07730,74,3.554054,1.1120989,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
3240,M,18,4,55403,154,3.3701298,1.1544248,4.0,<18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3241,F,50,0,20004,55,3.709091,1.1494399,4.0,45-50,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3242,M,50,13,94089,210,3.5904763,1.1754688,4.0,45-50,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
3243,M,25,12,98117,229,3.816594,0.96039313,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
3244,F,18,4,92647,24,4.125,0.7408867,3.0,<18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3245,M,18,2,08820,79,2.607595,1.0909619,4.0,<18,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3246,F,35,1,85258,232,3.310345,1.2267847,4.0,25-35,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3247,M,35,15,92649,29,3.8965516,0.8596024,3.0,25-35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
3248,F,25,7,94115,84,3.547619,1.2360524,4.0,18-25,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3249,F,25,4,92648,65,3.7384615,1.1894974,4.0,18-25,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3250,M,25,4,90069,124,3.2419355,1.0847874,4.0,18-25,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3251,M,35,17,15330,56,4.464286,0.8937009,3.0,25-35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
3252,M,50,0,76067,35,2.8857143,0.86675286,3.0,45-50,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3253,F,35,4,26505,167,3.8562875,0.8592197,4.0,25-35,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3254,F,35,6,95843,23,3.5217392,1.038774,4.0,25-35,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3255,F,25,15,91902,45,3.6222222,0.8604673,3.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
3256,M,25,15,92111,58,4.0689654,1.3227042,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
3257,M,25,14,94105,81,4.259259,0.9972184,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
3258,M,45,6,02339,40,3.85,1.3116832,4.0,35-45,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
3259,F,18,4,95616,395,4.0455694,0.85671395,4.0,<18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
